CODE,CNT
44844248,UK NGCS SC008 (7ppm)
44844249,UK NGCS SC008 (7ppm)
44844250,UK NGCS SC006 (5ppm)
44844251,UK NGCS SC007 (6ppm)
44844252,UK NGCS SC005 (4ppm)
44844253,UK NGCS SC005 (4ppm)
44844254,UK NGCS SC007 (6ppm)
44844255,UK NGCS SC007 (6ppm)
44844256,UK NGCS SC008 (7ppm)
44844257,UK NGCS SC008 (7ppm)
44844258,UK NGCS SC006 (5ppm)
44844259,UK NGCS SC007 (6ppm)
44844260,UK NGCS SC005 (4ppm)
44844262,UK NGCS SC002 (1ppm)
44844263,UK NGCS SC002 (1ppm)
44844264,UK NGCS SC003 (2ppm)
44844265,UK NGCS SC002 (1ppm)
44844266,UK NGCS SC002 (1ppm)
44844268,UK NGCS SC003 (2ppm)
44844269,UK NGCS SC008 (7ppm)
44844270,UK NGCS SC004 (3ppm)
44844271,UK NGCS SC008 (7ppm)
44844272,UK NGCS SC092 (7ppc +7ppm)
44844273,UK NGCS SC092 (7ppc +7ppm)
44844274,UK NGCS SC008 (7ppm)
44844275,UK NGCS SC008 (7ppm)
44844276,UK NGCS SC046 (5ppc)
44844277,UK NGCS SC006 (5ppm)
44844278,UK NGCS SC074 (5ppc + 5ppm)
44844279,UK NGCS SC007 (6ppm)
44844280,UK NGCS SC004 (3ppm)
44844281,UK NGCS SC004 (3ppm)
44844282,UK NGCS SC008 (7ppm)
44844284,UK NGCS SC004 (3ppm)
44844285,UK NGCS SC004 (3ppm)
44844286,UK NGCS SC006 (5ppm)
44844287,UK NGCS SC003 (2ppm)
44844288,UK NGCS SC092 (7ppc +7ppm)
44844289,UK NGCS SC074 (5ppc + 5ppm)
44844290,UK NGCS SC003 (2ppm)
44844292,UK NGCS SC004 (3ppm)
44844293,UK NGCS SC004 (3ppm)
44844294,UK NGCS SC004 (3ppm)
44844295,UK NGCS SC007 (6ppm)
44844296,UK NGCS SC002 (1ppm)
44844298,UK NGCS SC001 (0ppm)
44844299,UK NGCS SC005 (4ppm)
44844300,UK NGCS SC002 (1ppm)
44844301,UK NGCS SC004 (3ppm)
44844302,UK NGCS SC002 (1ppm)
44844303,UK NGCS SC004 (3ppm)
44844304,UK NGCS SC003 (2ppm)
44844305,UK NGCS SC007 (6ppm)
44844306,UK NGCS SC008 (7ppm)
44844307,UK NGCS SC006 (5ppm)
44844308,UK NGCS SC006 (5ppm)
44844309,UK NGCS SC006 (5ppm)
44844310,UK NGCS SC092 (7ppc +7ppm)
44844312,UK NGCS SC005 (4ppm)
44844313,UK NGCS SC005 (4ppm)
44844314,UK NGCS SC008 (7ppm)
44844315,UK NGCS SC005 (4ppm)
44844316,UK NGCS SC006 (5ppm)
44844318,UK NGCS SC008 (7ppm)
44844319,UK NGCS SC005 (4ppm)
44844320,UK NGCS SC003 (2ppm)
44844321,UK NGCS SC006 (5ppm)
44844322,UK NGCS SC008 (7ppm)
44844323,UK NGCS SC005 (4ppm)
44844324,UK NGCS SC008 (7ppm)
44844325,UK NGCS SC004 (3ppm)
44844326,UK NGCS SC006 (5ppm)
44844327,UK NGCS SC008 (7ppm)
44844328,UK NGCS SC008 (7ppm)
44844329,UK NGCS SC005 (4ppm)
44844330,UK NGCS SC007 (6ppm)
44844331,UK NGCS SC005 (4ppm)
44844332,UK NGCS SC008 (7ppm)
44844333,UK NGCS SC006 (5ppm)
44844334,UK NGCS SC008 (7ppm)
44844335,UK NGCS SC008 (7ppm)
44844337,UK NGCS SC074 (5ppc + 5ppm)
44844338,UK NGCS SC008 (7ppm)
44844339,UK NGCS SC006 (5ppm)
44844340,UK NGCS SC006 (5ppm)
44844341,UK NGCS SC006 (5ppm)
44844342,UK NGCS SC006 (5ppm)
44844343,UK NGCS SC008 (7ppm)
44844344,UK NGCS SC008 (7ppm)
44844345,UK NGCS SC005 (4ppm)
44844346,UK NGCS SC006 (5ppm)
44844347,UK NGCS SC003 (2ppm)
44844348,UK NGCS SC004 (3ppm)
44844349,UK NGCS SC006 (5ppm)
44844350,UK NGCS SC003 (2ppm)
44844351,UK NGCS SC008 (7ppm)
44844352,UK NGCS SC004 (3ppm)
44844353,UK NGCS SC008 (7ppm)
44844354,UK NGCS SC007 (6ppm)
44844355,UK NGCS SC006 (5ppm)
44844356,UK NGCS SC007 (6ppm)
44844357,UK NGCS SC008 (7ppm)
44844358,UK NGCS SC074 (5ppc + 5ppm)
44844359,UK NGCS SC004 (3ppm)
44844360,UK NGCS SC004 (3ppm)
44844361,UK NGCS SC046 (5ppc)
44844362,UK NGCS SC007 (6ppm)
44844363,UK NGCS SC003 (2ppm)
44844364,UK NGCS SC004 (3ppm)
44844365,UK NGCS SC007 (6ppm)
44844366,UK NGCS SC005 (4ppm)
44844367,UK NGCS SC005 (4ppm)
44844369,UK NGCS SC006 (5ppm)
44844370,UK NGCS SC005 (4ppm)
44844371,UK NGCS SC008 (7ppm)
44844372,UK NGCS SC008 (7ppm)
44844373,UK NGCS SC006 (5ppm)
44844374,UK NGCS SC008 (7ppm)
44844375,UK NGCS SC008 (7ppm)
44844376,UK NGCS SC007 (6ppm)
44844377,UK NGCS SC006 (5ppm)
44844378,UK NGCS SC007 (6ppm)
44844379,UK NGCS SC074 (5ppc + 5ppm)
44844380,UK NGCS SC074 (5ppc + 5ppm)
44844381,UK NGCS SC008 (7ppm)
44844382,UK NGCS SC008 (7ppm)
44844383,UK NGCS SC006 (5ppm)
44844384,UK NGCS SC006 (5ppm)
44844385,UK NGCS SC006 (5ppm)
44844386,UK NGCS SC006 (5ppm)
44844387,UK NGCS SC007 (6ppm)
44844388,UK NGCS SC006 (5ppm)
44844389,UK NGCS SC006 (5ppm)
44844390,UK NGCS SC007 (6ppm)
44844391,UK NGCS SC007 (6ppm)
44844393,UK NGCS SC008 (7ppm)
44844394,UK NGCS SC005 (4ppm)
44844395,UK NGCS SC007 (6ppm)
44844396,UK NGCS SC007 (6ppm)
44844397,UK NGCS SC005 (4ppm)
44844398,UK NGCS SC006 (5ppm)
44844400,UK NGCS SC002 (1ppm)
44844402,UK NGCS SC004 (3ppm)
44844403,UK NGCS SC003 (2ppm)
44844404,UK NGCS SC003 (2ppm)
44844406,UK NGCS SC004 (3ppm)
44844409,UK NGCS SC006 (5ppm)
44844410,UK NGCS SC008 (7ppm)
44844411,UK NGCS SC008 (7ppm)
44844412,UK NGCS SC008 (7ppm)
44844413,UK NGCS SC006 (5ppm)
44844414,UK NGCS SC008 (7ppm)
44844415,UK NGCS SC008 (7ppm)
44844416,UK NGCS SC008 (7ppm)
44844417,UK NGCS SC008 (7ppm)
44844418,UK NGCS SC008 (7ppm)
44844419,UK NGCS SC006 (5ppm)
44844420,UK NGCS SC005 (4ppm)
44844421,UK NGCS SC008 (7ppm)
44844423,UK NGCS SC008 (7ppm)
44844424,UK NGCS SC005 (4ppm)
44844425,UK NGCS SC005 (4ppm)
44844427,UK NGCS SC004 (3ppm)
44844428,UK NGCS SC005 (4ppm)
44844429,UK NGCS SC006 (5ppm)
44844430,UK NGCS SC005 (4ppm)
44844431,UK NGCS SC005 (4ppm)
44844432,UK NGCS SC006 (5ppm)
44844436,UK NGCS SC004 (3ppm)
44844439,UK NGCS SC004 (3ppm)
44844441,UK NGCS SC008 (7ppm)
44844443,UK NGCS SC008 (7ppm)
44844444,UK NGCS SC008 (7ppm)
44844445,UK NGCS SC008 (7ppm)
44844446,UK NGCS SC074 (5ppc + 5ppm)
44844447,UK NGCS SC008 (7ppm)
44844448,UK NGCS SC008 (7ppm)
44844450,UK NGCS SC006 (5ppm)
44844451,UK NGCS SC008 (7ppm)
44844453,UK NGCS SC008 (7ppm)
44844454,UK NGCS SC006 (5ppm)
44844456,UK NGCS SC005 (4ppm)
44844460,UK NGCS SC003 (2ppm)
44844462,UK NGCS SC003 (2ppm)
44844463,UK NGCS SC005 (4ppm)
44844465,UK NGCS SC003 (2ppm)
44844468,UK NGCS SC004 (3ppm)
44844470,UK NGCS SC008 (7ppm)
44844472,UK NGCS SC008 (7ppm)
44844473,UK NGCS SC008 (7ppm)
44844474,UK NGCS SC008 (7ppm)
44844476,UK NGCS SC007 (6ppm)
44844477,UK NGCS SC008 (7ppm)
44844478,UK NGCS SC006 (5ppm)
44844479,UK NGCS SC008 (7ppm)
44844481,UK NGCS SC008 (7ppm)
44844482,UK NGCS SC008 (7ppm)
44844484,UK NGCS SC006 (5ppm)
44844485,UK NGCS SC001 (0ppm)
44844487,UK NGCS SC007 (6ppm)
44844488,UK NGCS SC008 (7ppm)
44844489,UK NGCS SC006 (5ppm)
44844490,UK NGCS SC006 (5ppm)
44844491,UK NGCS SC008 (7ppm)
44844492,UK NGCS SC074 (5ppc + 5ppm)
44844493,UK NGCS SC008 (7ppm)
44844494,UK NGCS SC008 (7ppm)
44844495,UK NGCS SC008 (7ppm)
44844496,UK NGCS SC008 (7ppm)
44844497,UK NGCS SC008 (7ppm)
44844498,UK NGCS SC008 (7ppm)
44844499,UK NGCS SC008 (7ppm)
44844500,UK NGCS SC008 (7ppm)
44844501,UK NGCS SC008 (7ppm)
44844502,UK NGCS SC006 (5ppm)
44844503,UK NGCS SC008 (7ppm)
44844504,UK NGCS SC092 (7ppc +7ppm)
44844505,UK NGCS SC008 (7ppm)
44844507,UK NGCS SC008 (7ppm)
44844509,UK NGCS SC008 (7ppm)
44844510,UK NGCS SC046 (5ppc)
44844511,UK NGCS SC003 (2ppm)
44844512,UK NGCS SC074 (5ppc + 5ppm)
44844513,UK NGCS SC004 (3ppm)
44844514,UK NGCS SC004 (3ppm)
44844515,UK NGCS SC005 (4ppm)
44844516,UK NGCS SC003 (2ppm)
44844517,UK NGCS SC003 (2ppm)
44844520,UK NGCS SC005 (4ppm)
44844522,UK NGCS SC006 (5ppm)
44844525,UK NGCS SC008 (7ppm)
44844526,UK NGCS SC005 (4ppm)
44844527,UK NGCS SC004 (3ppm)
44844528,UK NGCS SC005 (4ppm)
44844529,UK NGCS SC074 (5ppc + 5ppm)
44844530,UK NGCS SC004 (3ppm)
44844531,UK NGCS SC006 (5ppm)
44844533,UK NGCS SC008 (7ppm)
44844535,UK NGCS SC005 (4ppm)
44844536,UK NGCS SC006 (5ppm)
44844537,UK NGCS SC006 (5ppm)
44844538,UK NGCS SC005 (4ppm)
44844539,UK NGCS SC007 (6ppm)
44844540,UK NGCS SC007 (6ppm)
44844542,UK NGCS SC008 (7ppm)
44844543,UK NGCS SC008 (7ppm)
44844544,UK NGCS SC006 (5ppm)
44844545,UK NGCS SC007 (6ppm)
44844546,UK NGCS SC008 (7ppm)
44844548,UK NGCS SC006 (5ppm)
44844549,UK NGCS SC008 (7ppm)
44844550,UK NGCS SC008 (7ppm)
44844551,UK NGCS SC008 (7ppm)
44844552,UK NGCS SC008 (7ppm)
44844553,UK NGCS SC006 (5ppm)
44844554,UK NGCS SC008 (7ppm)
44844555,UK NGCS SC008 (7ppm)
44844556,UK NGCS SC008 (7ppm)
44844557,UK NGCS SC008 (7ppm)
44844558,UK NGCS SC007 (6ppm)
44844559,UK NGCS SC008 (7ppm)
44844560,UK NGCS SC008 (7ppm)
44844561,UK NGCS SC008 (7ppm)
44844562,UK NGCS SC006 (5ppm)
44844563,UK NGCS SC008 (7ppm)
44844565,UK NGCS SC006 (5ppm)
44844566,UK NGCS SC006 (5ppm)
44844567,UK NGCS SC008 (7ppm)
44844568,UK NGCS SC006 (5ppm)
44844569,UK NGCS SC008 (7ppm)
44844570,UK NGCS SC008 (7ppm)
44844571,UK NGCS SC008 (7ppm)
44844572,UK NGCS SC008 (7ppm)
44844573,UK NGCS SC008 (7ppm)
44844574,UK NGCS SC006 (5ppm)
44844576,UK NGCS SC008 (7ppm)
44844577,UK NGCS SC006 (5ppm)
44844578,UK NGCS SC007 (6ppm)
44844579,UK NGCS SC008 (7ppm)
44844580,UK NGCS SC007 (6ppm)
44844581,UK NGCS SC008 (7ppm)
44844582,UK NGCS SC008 (7ppm)
44844583,UK NGCS SC008 (7ppm)
44844584,UK NGCS SC005 (4ppm)
44844585,UK NGCS SC008 (7ppm)
44844586,UK NGCS SC008 (7ppm)
44844587,UK NGCS SC008 (7ppm)
44844588,UK NGCS SC008 (7ppm)
44844589,UK NGCS SC008 (7ppm)
44844590,UK NGCS SC005 (4ppm)
44844591,UK NGCS SC004 (3ppm)
44844593,UK NGCS SC005 (4ppm)
44844594,UK NGCS SC005 (4ppm)
44844595,UK NGCS SC008 (7ppm)
44844596,UK NGCS SC008 (7ppm)
44844597,UK NGCS SC004 (3ppm)
44844598,UK NGCS SC008 (7ppm)
44844599,UK NGCS SC005 (4ppm)
44844600,UK NGCS SC004 (3ppm)
44844603,UK NGCS SC003 (2ppm)
44844604,UK NGCS SC008 (7ppm)
44844605,UK NGCS SC003 (2ppm)
44844606,UK NGCS SC008 (7ppm)
44844609,UK NGCS SC002 (1ppm)
44844611,UK NGCS SC005 (4ppm)
44844612,UK NGCS SC005 (4ppm)
44844616,UK NGCS SC003 (2ppm)
44844617,UK NGCS SC003 (2ppm)
44844619,UK NGCS SC004 (3ppm)
44844620,UK NGCS SC006 (5ppm)
44844622,UK NGCS SC004 (3ppm)
44844623,UK NGCS SC006 (5ppm)
44844625,UK NGCS SC006 (5ppm)
44844626,UK NGCS SC006 (5ppm)
44844629,UK NGCS SC005 (4ppm)
44844630,UK NGCS SC007 (6ppm)
44844633,UK NGCS SC007 (6ppm)
44844635,UK NGCS SC007 (6ppm)
44844636,UK NGCS SC005 (4ppm)
44844639,UK NGCS SC007 (6ppm)
44844640,UK NGCS SC002 (1ppm)
44844641,UK NGCS SC046 (5ppc)
44844643,UK NGCS SC046 (5ppc)
44844644,UK NGCS SC008 (7ppm)
44844645,UK NGCS SC046 (5ppc)
44844646,UK NGCS SC046 (5ppc)
44844647,UK NGCS SC046 (5ppc)
44844648,UK NGCS SC046 (5ppc)
44844649,UK NGCS SC007 (6ppm)
44844650,UK NGCS SC003 (2ppm)
44844652,UK NGCS SC008 (7ppm)
44844653,UK NGCS SC007 (6ppm)
44844654,UK NGCS SC046 (5ppc)
44844655,UK NGCS SC003 (2ppm)
44844656,UK NGCS SC006 (5ppm)
44844657,UK NGCS SC002 (1ppm)
44844658,UK NGCS SC008 (7ppm)
44844659,UK NGCS SC007 (6ppm)
44844660,UK NGCS SC008 (7ppm)
44844662,UK NGCS SC008 (7ppm)
44844663,UK NGCS SC008 (7ppm)
44844664,UK NGCS SC008 (7ppm)
44844665,UK NGCS SC008 (7ppm)
44844666,UK NGCS SC008 (7ppm)
44844667,UK NGCS SC006 (5ppm)
44844668,UK NGCS SC006 (5ppm)
44844669,UK NGCS SC006 (5ppm)
44844670,UK NGCS SC046 (5ppc)
44844671,UK NGCS SC004 (3ppm)
44844672,UK NGCS SC092 (7ppc +7ppm)
44844673,UK NGCS SC006 (5ppm)
44844674,UK NGCS SC008 (7ppm)
44844676,UK NGCS SC008 (7ppm)
44844677,UK NGCS SC008 (7ppm)
44844678,UK NGCS SC005 (4ppm)
44844679,UK NGCS SC006 (5ppm)
44844680,UK NGCS SC074 (5ppc + 5ppm)
44844681,UK NGCS SC074 (5ppc + 5ppm)
44844682,UK NGCS SC092 (7ppc +7ppm)
44844683,UK NGCS SC074 (5ppc + 5ppm)
44844686,UK NGCS SC092 (7ppc +7ppm)
44844687,UK NGCS SC007 (6ppm)
44844688,UK NGCS SC074 (5ppc + 5ppm)
44844689,UK NGCS SC046 (5ppc)
44844690,UK NGCS SC008 (7ppm)
44844691,UK NGCS SC006 (5ppm)
44844692,UK NGCS SC008 (7ppm)
44844693,UK NGCS SC008 (7ppm)
44844694,UK NGCS SC006 (5ppm)
44844695,UK NGCS SC006 (5ppm)
44844696,UK NGCS SC006 (5ppm)
44844697,UK NGCS SC006 (5ppm)
44844698,UK NGCS SC006 (5ppm)
44844699,UK NGCS SC006 (5ppm)
44844700,UK NGCS SC008 (7ppm)
44844701,UK NGCS SC007 (6ppm)
44844704,UK NGCS SC005 (4ppm)
44844705,UK NGCS SC007 (6ppm)
44844706,UK NGCS SC005 (4ppm)
44844707,UK NGCS SC004 (3ppm)
44844709,UK NGCS SC007 (6ppm)
44844710,UK NGCS SC005 (4ppm)
44844711,UK NGCS SC005 (4ppm)
44844712,UK NGCS SC006 (5ppm)
44844713,UK NGCS SC006 (5ppm)
44844717,UK NGCS SC007 (6ppm)
44844718,UK NGCS SC006 (5ppm)
44844719,UK NGCS SC005 (4ppm)
44844720,UK NGCS SC003 (2ppm)
44844722,UK NGCS SC002 (1ppm)
44844723,UK NGCS SC002 (1ppm)
44844725,UK NGCS SC003 (2ppm)
44844726,UK NGCS SC003 (2ppm)
44844727,UK NGCS SC005 (4ppm)
44844728,UK NGCS SC003 (2ppm)
44844729,UK NGCS SC002 (1ppm)
44844730,UK NGCS SC007 (6ppm)
44844731,UK NGCS SC005 (4ppm)
44844733,UK NGCS SC005 (4ppm)
44844734,UK NGCS SC005 (4ppm)
44844735,UK NGCS SC007 (6ppm)
44844736,UK NGCS SC007 (6ppm)
44844739,UK NGCS SC092 (7ppc +7ppm)
44844740,UK NGCS SC007 (6ppm)
44844741,UK NGCS SC004 (3ppm)
44844742,UK NGCS SC004 (3ppm)
44844743,UK NGCS SC005 (4ppm)
44844744,UK NGCS SC004 (3ppm)
44844745,UK NGCS SC008 (7ppm)
44844746,UK NGCS SC006 (5ppm)
44844748,UK NGCS SC004 (3ppm)
44844749,UK NGCS SC003 (2ppm)
44844750,UK NGCS SC004 (3ppm)
44844751,UK NGCS SC006 (5ppm)
44844752,UK NGCS SC002 (1ppm)
44844754,UK NGCS SC004 (3ppm)
44844755,UK NGCS SC003 (2ppm)
44844756,UK NGCS SC007 (6ppm)
44844757,UK NGCS SC008 (7ppm)
44844758,UK NGCS SC003 (2ppm)
44844759,UK NGCS SC004 (3ppm)
44844761,UK NGCS SC003 (2ppm)
44844762,UK NGCS SC008 (7ppm)
44844764,UK NGCS SC008 (7ppm)
44844765,UK NGCS SC005 (4ppm)
44844766,UK NGCS SC007 (6ppm)
44844767,UK NGCS SC008 (7ppm)
44844768,UK NGCS SC008 (7ppm)
44844770,UK NGCS SC008 (7ppm)
44844771,UK NGCS SC006 (5ppm)
44844772,UK NGCS SC008 (7ppm)
44844773,UK NGCS SC005 (4ppm)
44844774,UK NGCS SC006 (5ppm)
44844775,UK NGCS SC008 (7ppm)
44844776,UK NGCS SC008 (7ppm)
44844777,UK NGCS SC008 (7ppm)
44844778,UK NGCS SC008 (7ppm)
44844779,UK NGCS SC008 (7ppm)
44844780,UK NGCS SC008 (7ppm)
44844781,UK NGCS SC007 (6ppm)
44844782,UK NGCS SC008 (7ppm)
44844785,UK NGCS SC007 (6ppm)
44844786,UK NGCS SC006 (5ppm)
44844788,UK NGCS SC007 (6ppm)
44844790,UK NGCS SC004 (3ppm)
44844791,UK NGCS SC004 (3ppm)
44844792,UK NGCS SC004 (3ppm)
44844793,UK NGCS SC005 (4ppm)
44844797,UK NGCS SC003 (2ppm)
44844798,UK NGCS SC004 (3ppm)
44844799,UK NGCS SC004 (3ppm)
44844800,UK NGCS SC008 (7ppm)
44844801,UK NGCS SC008 (7ppm)
44844802,UK NGCS SC008 (7ppm)
44844803,UK NGCS SC006 (5ppm)
44844804,UK NGCS SC008 (7ppm)
44844805,UK NGCS SC006 (5ppm)
44844806,UK NGCS SC006 (5ppm)
44844807,UK NGCS SC008 (7ppm)
44844808,UK NGCS SC008 (7ppm)
44844809,UK NGCS SC008 (7ppm)
44844810,UK NGCS SC074 (5ppc + 5ppm)
44844811,UK NGCS SC008 (7ppm)
44844812,UK NGCS SC008 (7ppm)
44844813,UK NGCS SC006 (5ppm)
44844814,UK NGCS SC006 (5ppm)
44844815,UK NGCS SC008 (7ppm)
44844816,UK NGCS SC006 (5ppm)
44844817,UK NGCS SC006 (5ppm)
44844818,UK NGCS SC006 (5ppm)
44844819,UK NGCS SC006 (5ppm)
44844820,UK NGCS SC008 (7ppm)
44844822,UK NGCS SC008 (7ppm)
44844823,UK NGCS SC005 (4ppm)
44844824,UK NGCS SC008 (7ppm)
44844825,UK NGCS SC008 (7ppm)
44844826,UK NGCS SC008 (7ppm)
44844827,UK NGCS SC008 (7ppm)
44844830,UK NGCS SC004 (3ppm)
44844831,UK NGCS SC004 (3ppm)
44844832,UK NGCS SC003 (2ppm)
44844833,UK NGCS SC004 (3ppm)
44844835,UK NGCS SC004 (3ppm)
44844836,UK NGCS SC004 (3ppm)
44844837,UK NGCS SC003 (2ppm)
44844838,UK NGCS SC004 (3ppm)
44844839,UK NGCS SC003 (2ppm)
44844840,UK NGCS SC008 (7ppm)
44844842,UK NGCS SC008 (7ppm)
44844843,UK NGCS SC008 (7ppm)
44844844,UK NGCS SC008 (7ppm)
44844846,UK NGCS SC008 (7ppm)
44844847,UK NGCS SC008 (7ppm)
44844848,UK NGCS SC008 (7ppm)
44844850,UK NGCS SC008 (7ppm)
44844851,UK NGCS SC008 (7ppm)
44844853,UK NGCS SC005 (4ppm)
44844854,UK NGCS SC008 (7ppm)
44844855,UK NGCS SC008 (7ppm)
44844856,UK NGCS SC008 (7ppm)
44844857,UK NGCS SC008 (7ppm)
44844858,UK NGCS SC008 (7ppm)
44844860,UK NGCS SC004 (3ppm)
44844861,UK NGCS SC002 (1ppm)
44844862,UK NGCS SC003 (2ppm)
44844863,UK NGCS SC003 (2ppm)
44844865,UK NGCS SC003 (2ppm)
44844866,UK NGCS SC003 (2ppm)
44844867,UK NGCS SC002 (1ppm)
44844868,UK NGCS SC003 (2ppm)
44844869,UK NGCS SC003 (2ppm)
44844870,UK NGCS SC008 (7ppm)
44844871,UK NGCS SC008 (7ppm)
44844872,UK NGCS SC074 (5ppc + 5ppm)
44844873,UK NGCS SC008 (7ppm)
44844874,UK NGCS SC008 (7ppm)
44844875,UK NGCS SC008 (7ppm)
44844876,UK NGCS SC006 (5ppm)
44844877,UK NGCS SC006 (5ppm)
44844878,UK NGCS SC003 (2ppm)
44844879,UK NGCS SC008 (7ppm)
44844880,UK NGCS SC008 (7ppm)
44844881,UK NGCS SC008 (7ppm)
44844884,UK NGCS SC008 (7ppm)
44844887,UK NGCS SC006 (5ppm)
44844888,UK NGCS SC008 (7ppm)
44844889,UK NGCS SC006 (5ppm)
44844890,UK NGCS SC005 (4ppm)
44844891,UK NGCS SC005 (4ppm)
44844892,UK NGCS SC005 (4ppm)
44844893,UK NGCS SC005 (4ppm)
44844894,UK NGCS SC006 (5ppm)
44844895,UK NGCS SC006 (5ppm)
44844897,UK NGCS SC006 (5ppm)
44844898,UK NGCS SC004 (3ppm)
44844900,UK NGCS SC008 (7ppm)
44844901,UK NGCS SC006 (5ppm)
44844902,UK NGCS SC007 (6ppm)
44844903,UK NGCS SC005 (4ppm)
44844904,UK NGCS SC007 (6ppm)
44844905,UK NGCS SC006 (5ppm)
44844906,UK NGCS SC006 (5ppm)
44844907,UK NGCS SC006 (5ppm)
44844909,UK NGCS SC007 (6ppm)
44844910,UK NGCS SC004 (3ppm)
44844911,UK NGCS SC004 (3ppm)
44844912,UK NGCS SC005 (4ppm)
44844914,UK NGCS SC006 (5ppm)
44844915,UK NGCS SC004 (3ppm)
44844916,UK NGCS SC004 (3ppm)
44844917,UK NGCS SC006 (5ppm)
44844918,UK NGCS SC004 (3ppm)
44844921,UK NGCS SC005 (4ppm)
44844922,UK NGCS SC006 (5ppm)
44844923,UK NGCS SC007 (6ppm)
44844925,UK NGCS SC006 (5ppm)
44844927,UK NGCS SC005 (4ppm)
44844928,UK NGCS SC007 (6ppm)
44844929,UK NGCS SC007 (6ppm)
44844930,UK NGCS SC004 (3ppm)
44844931,UK NGCS SC006 (5ppm)
44844932,UK NGCS SC008 (7ppm)
44844933,UK NGCS SC004 (3ppm)
44844934,UK NGCS SC004 (3ppm)
44844936,UK NGCS SC005 (4ppm)
44844937,UK NGCS SC008 (7ppm)
44844938,UK NGCS SC007 (6ppm)
44844939,UK NGCS SC005 (4ppm)
44844940,UK NGCS SC007 (6ppm)
44844941,UK NGCS SC007 (6ppm)
44844942,UK NGCS SC008 (7ppm)
44844943,UK NGCS SC007 (6ppm)
44844944,UK NGCS SC008 (7ppm)
44844946,UK NGCS SC005 (4ppm)
44844947,UK NGCS SC007 (6ppm)
44844948,UK NGCS SC074 (5ppc + 5ppm)
44844949,UK NGCS SC005 (4ppm)
44844950,UK NGCS SC003 (2ppm)
44844951,UK NGCS SC003 (2ppm)
44844952,UK NGCS SC046 (5ppc)
44844953,UK NGCS SC006 (5ppm)
44844954,UK NGCS SC008 (7ppm)
44844955,UK NGCS SC005 (4ppm)
44844956,UK NGCS SC006 (5ppm)
44844957,UK NGCS SC007 (6ppm)
44844958,UK NGCS SC006 (5ppm)
44844959,UK NGCS SC003 (2ppm)
44844960,UK NGCS SC004 (3ppm)
44844961,UK NGCS SC004 (3ppm)
44844962,UK NGCS SC006 (5ppm)
44844963,UK NGCS SC008 (7ppm)
44844964,UK NGCS SC006 (5ppm)
44844965,UK NGCS SC005 (4ppm)
44844966,UK NGCS SC004 (3ppm)
44844967,UK NGCS SC006 (5ppm)
44844968,UK NGCS SC046 (5ppc)
44844969,UK NGCS SC004 (3ppm)
44844970,UK NGCS SC006 (5ppm)
44844972,UK NGCS SC004 (3ppm)
44844973,UK NGCS SC003 (2ppm)
44844974,UK NGCS SC003 (2ppm)
44844975,UK NGCS SC006 (5ppm)
44844976,UK NGCS SC004 (3ppm)
44844977,UK NGCS SC008 (7ppm)
44844978,UK NGCS SC005 (4ppm)
44844979,UK NGCS SC003 (2ppm)
44844980,UK NGCS SC006 (5ppm)
44844981,UK NGCS SC004 (3ppm)
44844983,UK NGCS SC006 (5ppm)
44844984,UK NGCS SC005 (4ppm)
44844985,UK NGCS SC005 (4ppm)
44844986,UK NGCS SC004 (3ppm)
44844987,UK NGCS SC006 (5ppm)
44844988,UK NGCS SC005 (4ppm)
44844989,UK NGCS SC004 (3ppm)
44844991,UK NGCS SC006 (5ppm)
44844992,UK NGCS SC006 (5ppm)
44844993,UK NGCS SC008 (7ppm)
44844994,UK NGCS SC007 (6ppm)
44844995,UK NGCS SC008 (7ppm)
44844996,UK NGCS SC006 (5ppm)
44844997,UK NGCS SC008 (7ppm)
44844998,UK NGCS SC008 (7ppm)
44844999,UK NGCS SC008 (7ppm)
44845000,UK NGCS SC006 (5ppm)
44845001,UK NGCS SC006 (5ppm)
44845002,UK NGCS SC003 (2ppm)
44845003,UK NGCS SC008 (7ppm)
44845004,UK NGCS SC006 (5ppm)
44845005,UK NGCS SC004 (3ppm)
44845006,UK NGCS SC005 (4ppm)
44845008,UK NGCS SC007 (6ppm)
44845009,UK NGCS SC003 (2ppm)
44845010,UK NGCS SC006 (5ppm)
44845011,UK NGCS SC003 (2ppm)
44845012,UK NGCS SC008 (7ppm)
44845013,UK NGCS SC004 (3ppm)
44845014,UK NGCS SC003 (2ppm)
44845015,UK NGCS SC006 (5ppm)
44845017,UK NGCS SC003 (2ppm)
44845018,UK NGCS SC003 (2ppm)
44845019,UK NGCS SC006 (5ppm)
44845020,UK NGCS SC008 (7ppm)
44845021,UK NGCS SC004 (3ppm)
44845022,UK NGCS SC008 (7ppm)
44845023,UK NGCS SC005 (4ppm)
44845024,UK NGCS SC005 (4ppm)
44845025,UK NGCS SC074 (5ppc + 5ppm)
44845026,UK NGCS SC003 (2ppm)
44845028,UK NGCS SC006 (5ppm)
44845029,UK NGCS SC008 (7ppm)
44845030,UK NGCS SC003 (2ppm)
44845031,UK NGCS SC008 (7ppm)
44845032,UK NGCS SC008 (7ppm)
44845033,UK NGCS SC003 (2ppm)
44845034,UK NGCS SC003 (2ppm)
44845036,UK NGCS SC002 (1ppm)
44845038,UK NGCS SC003 (2ppm)
44845039,UK NGCS SC006 (5ppm)
